TMIN,TMAX,IRRAD,RAIN,DVS,fertilizer,TGROWTHr,TRANRF,reward,WSO,val,nevents,year,ndays,location
6.143829787234043,15.86345744680851,12970585.10638298,0.14115425531914902,137.27598689688702,12.0,1540.696442960302,139.77745405574197,-53.88767572499641,372.99273550943235,3.0093374252319336,3,1990,188,48;0
5.615853658536587,14.183756097560972,12845853.658536585,0.18976585365853668,143.7139150376271,18.0,2382.459856958664,203.97020568181875,121.34801733874096,905.4205856173885,3.345360517501831,6,1990,205,52;5.5
5.031280788177341,15.192660098522168,12830098.522167487,0.1128226600985222,131.8619493896937,6.0,1111.8196197327536,137.08088172766665,-11.18027186262438,238.14219195243973,2.417208433151245,2,1991,203,48;0
4.575113122171946,13.253167420814483,12498325.791855203,0.16130769230769235,135.88361537884245,12.0,1998.0705329934806,198.61518946267378,109.03714069571924,764.6527663092313,2.962829828262329,4,1991,221,52;5.5
5.318844221105528,15.69532663316584,12877537.688442212,0.11922613065326636,122.71531378774286,6.0,1151.747589997782,144.53276616120607,2.7864935939041473,355.24084058533475,1.9800195693969727,2,1992,199,48;0
5.5105797101449285,14.004685990338162,12591787.439613527,0.18350724637681165,127.9374448215973,16.0,2232.582207289424,202.4222756437678,100.47686023878472,890.0007858008531,3.41530704498291,5,1992,207,52;5.5
5.688030303030303,15.234393939393932,12517575.757575758,0.1777323232323232,137.83575969458056,8.0,1855.0994492941018,184.5905515929214,68.56564206609721,733.3921103778018,2.5818674564361572,2,1993,198,48;0
5.183285714285715,14.10642857142857,12292095.238095239,0.17699999999999996,137.53384868277394,14.0,1790.4348057881346,183.80310701388086,9.293473674565988,626.5368385038331,1.9286638498306274,4,1993,210,52;5.5
6.127641025641028,15.1545641025641,13444153.846153846,0.2154358974358973,136.68706337689713,16.0,2290.0113601344883,194.0,162.93169679601192,985.4385708812467,4.115306854248047,5,1994,195,48;0
5.174549763033175,13.679383886255929,12796303.317535546,0.2108388625592419,127.02405171068375,22.0,2474.7897252613166,210.0,167.42327354119826,973.7324169397715,4.605241775512695,8,1994,211,52;5.5
5.745076142131978,14.835634517766499,12259695.431472082,0.22401015228426413,137.68951495105767,18.0,2183.5720942026123,196.0,141.2897681837311,936.2076955128467,4.0951313972473145,7,1995,197,48;0
5.390095238095238,13.795095238095238,12697571.42857143,0.2362428571428573,133.1792713584499,22.0,2518.468993125275,209.0,171.16978869788488,988.0291455344325,4.872522354125977,9,1995,210,52;5.5
5.014251207729469,14.979275362318841,13128309.178743962,0.15356038647343004,133.5691638349524,14.0,2066.0999816143676,182.06666996207156,-65.99340875509924,577.6379365612211,2.9875552654266357,6,1996,207,48;0
3.473819742489271,12.813776824034335,12565150.214592274,0.11714163090128768,126.31002100228639,8.0,1389.1990224560916,187.82845264872537,9.54335636988975,477.9396346516633,2.4786431789398193,3,1996,233,52;5.5
5.262686567164179,14.913681592039799,13409850.746268656,0.17628358208955233,132.79094136275958,14.0,1923.9869728842577,180.47969958223803,73.87938441338696,719.3670550821847,3.2538440227508545,5,1997,201,48;0
