TMIN,TMAX,IRRAD,RAIN,DVS,fertilizer,TGROWTHr,TRANRF,WLL,reward,WSO,val,nevents,year,ndays,location
6.14382978723404,15.8634574468085,12970585.106383,0.141154255319149,137.275986896887,12,1541.02253987819,139.790533654264,735.841724912432,-53.8655409992151,373.162068640648,2.93112802505493,4,1990,188,48;0
5.61585365853659,14.183756097561,12845853.6585366,0.189765853658537,143.713915037627,16,2347.09716244148,203.980408738298,0.0856403292458347,111.886047529732,875.958615808379,3.49152088165283,6,1990,205,52;5.5
5.03128078817734,15.1926600985222,12830098.5221675,0.112822660098522,131.861949389694,8,1120.90669112269,137.349146404281,1245.12105386352,-23.0965099409477,246.281965564572,2.43280863761902,2,1991,203,48;0
4.57511312217195,13.2531674208145,12498325.7918552,0.161307692307692,135.883615378842,12,1997.82637093132,198.643611825387,493.854381298112,108.615004692777,764.2170733524,3.00393056869507,3,1991,221,52;5.5
5.31884422110553,15.6953266331658,12877537.6884422,0.119226130653266,122.715313787743,4,1137.91913928758,144.704718846479,1183.49727626263,10.3622930873673,342.884665406151,1.84761524200439,1,1992,199,48;0
5.51057971014493,14.0046859903382,12591787.4396135,0.183507246376812,127.937444821597,18,2256.47524619894,201.94583262349,92.9740903757599,102.585459034034,912.112429084152,3.22472453117371,5,1992,207,52;5.5
5.6880303030303,15.2343939393939,12517575.7575758,0.177732323232323,137.835759694581,12,1930.66132440788,184.3055039657,298.998122611857,98.9977246788576,803.833951959772,2.81332635879517,3,1993,198,48;0
5.18328571428572,14.1064285714286,12292095.2380952,0.177,137.533848682774,12,1773.59347916743,184.285312199227,558.382662939581,12.7868226986063,610.214282785797,1.78383719921112,3,1993,210,52;5.5
6.12764102564103,15.1545641025641,13444153.8461538,0.215435897435897,136.687063376897,16,2290.01136013449,194,0.180654226866835,162.931696796012,985.438570881247,4.08771562576294,7,1994,195,48;0
5.17454976303318,13.6793838862559,12796303.3175355,0.210838862559242,127.024051710684,20,2448.41060755038,210,0.135064598860346,163.078350788291,949.387494186865,4.52583980560303,9,1994,211,52;5.5
5.74507614213198,14.8356345177665,12259695.4314721,0.224010152284264,137.689514951058,24,2237.71358709166,196,0.199401363617167,134.161568460485,989.079495789601,4.42125654220581,10,1995,197,48;0
5.39009523809524,13.7950952380952,12697571.4285714,0.236242857142857,133.17927135845,22,2518.29800604482,209,0.0340857031824218,171.012445518483,987.871802355031,4.89799022674561,10,1995,210,52;5.5
5.01425120772947,14.9792753623188,13128309.178744,0.15356038647343,133.569163834952,16,2084.10765147845,181.220540915289,445.771638446925,-76.1479428288876,587.588019876815,3.11991930007935,4,1996,207,48;0
3.47381974248927,12.8137768240343,12565150.2145923,0.117141630901288,126.310021002286,8,1387.71623761523,187.85107122859,938.989420246309,7.83927804713615,476.362946472557,2.38903284072876,3,1996,233,52;5.5
5.26268656716418,14.9136815920398,13409850.7462687,0.176283582089552,132.79094136276,10,1852.84096870053,180.756208630535,520.134891196125,49.9331405131074,655.441430847643,2.04904365539551,3,1997,201,48;0
4.58395348837209,13.5472093023256,12322511.627907,0.1834,133.21354288158,16,2198.57487827432,208.412409206415,162.736888207279,73.4501774409599,813.891720517666,2.91065979003906,4,1997,215,52;5.5
5.8469,14.90655,13200750,0.19047,138.315131479861,18,2249.5216709034,193.102148570465,106.863544373664,66.5106704499941,879.006710729369,3.94119501113892,5,1998,200,48;0
5.86906862745098,14.0207352941176,11588627.4509804,0.246740196078431,139.22014692659,16,2090.73629460059,203,0.0843621153764939,86.4573321975217,834.589492854644,4.05153608322144,7,1998,204,52;5.5
6.28389743589743,14.9812307692308,13040564.1025641,0.213748717948718,136.313447783557,18,2229.51797779421,194,0.177245656548593,163.811811866332,948.299168903894,3.85554981231689,6,1999,195,48;0
5.66754807692308,13.8056730769231,13063028.8461538,0.215182692307692,136.1482433295,22,2444.88811653471,207,0.138047097888808,163.888039866882,1025.91820813164,4.74633407592773,10,1999,208,52;5.5
5.77259803921569,14.4801960784314,12551764.7058824,0.197044117647059,140.632524902925,18,2258.42057980701,203,0.116743533399795,159.438570173789,927.434406565452,3.57642412185669,5,2000,204,48;0
5.69403846153846,13.8424038461539,11832163.4615385,0.247620192307692,141.484076430692,20,2196.47387768263,207,0.144864238525292,128.731050268822,948.086219995144,4.39529037475586,9,2000,208,52;5.5
5.87009852216749,14.2974876847291,12516009.8522168,0.260270935960591,139.269305990967,24,2350.30922083775,202,0.0583717666998973,137.331860976982,1042.80725805968,4.40719890594482,11,2001,203,48;0
5.18921658986175,13.2461751152074,12988248.8479263,0.224092165898618,129.55759098079,22,2566.66785835121,216,0.0443114141371483,131.308784892577,958.980363646953,4.36207151412964,10,2001,217,52;5.5
5.88934673366834,15.0909547738693,12843266.3316583,0.168723618090452,143.786535022251,12,2092.83911660377,190.308543089669,110.811036005721,64.4427740891202,799.668311674135,3.11596751213074,3,2002,199,48;0
5.67149758454106,13.8520289855073,12251739.1304348,0.237333333333333,138.904270274446,22,2362.10730310951,206,0.119299961138476,133.033375866366,900.501284052745,4.75604724884033,9,2002,207,52;5.5
5.42984693877551,15.2657142857143,13913367.3469388,0.138709183673469,121.526280825314,8,1584.67613600668,153.74275956542,847.349778918027,5.83385177721027,520.796008428727,1.95412468910217,2,2003,196,48;0
4.78385714285714,14.1196190476191,13388952.3809524,0.183490476190476,124.332411653628,16,2274.15010511703,200.889882266119,108.048435540528,55.6142691469894,787.146896839334,2.82309865951538,6,2003,210,52;5.5
5.38009852216749,14.9243349753695,13748275.862069,0.155270935960591,133.381495502986,16,1828.41835213407,157.239303732424,953.635485697308,-62.5791501092267,425.428631235613,3.47178745269775,4,2004,203,48;0
5.28953488372093,13.7448372093023,12329627.9069767,0.216855813953488,137.859509832183,18,2301.95992893623,213.301660151568,14.8977967577721,139.981251969662,886.72807771355,4.32063102722168,8,2004,215,52;5.5
5.6409693877551,15.2416326530612,13665408.1632653,0.147698979591837,125.353944158694,12,1865.5698039576,161.407704733553,622.63440125485,-39.1826625459836,488.547422263534,2.90262174606323,3,2005,196,48;0
5.17009523809524,13.9960952380952,12324714.2857143,0.210104761904762,132.681967736531,18,2265.99001681389,209,0.0826578302173728,142.010066851578,902.260629480647,3.94372916221619,8,2005,210,52;5.5
5.59756218905473,15.0327860696517,13678457.7114428,0.163442786069652,115.685489366491,18,1969.41247244552,177.245317821391,464.09525355795,-72.7246178731629,575.796851698429,3.57769155502319,6,2006,201,48;0
5.08299065420561,13.7229906542056,13069672.8971963,0.166285046728972,111.955606390832,16,1939.17016822657,192.7592157591,378.836387826646,-68.3975642018383,601.526163947383,4.06121301651001,8,2006,214,52;5.5
6.68446808510638,15.4337234042553,12674787.2340426,0.230053191489362,142.645074141754,12,2053.48642806536,186.97272295573,0.17298494365079,88.6281969448646,780.705222566307,2.8724582195282,4,2007,188,48;0
6.40677083333333,14.9386979166667,11954166.6666667,0.272265625,138.018317598166,18,2118.67926210897,190.930747230443,2.12539375686039,101.707321247017,852.076774763024,3.35614252090454,8,2007,192,52;5.5
5.6925,14.8133,13485150,0.21758,138.693034888822,20,2456.07334109684,199,0.153385664320898,168.213102902718,959.063099998588,4.54713487625122,6,2008,200,48;0
5.64338164251208,14.132270531401,12566231.884058,0.225473429951691,138.954965199795,18,2397.35317053209,206,0.0894749708538571,141.349395431915,923.100069117939,3.7557008266449,8,2008,207,52;5.5
5.2646568627451,14.7205392156863,13938088.2352941,0.178808823529412,124.324020897509,14,2265.32111674132,189.397339474317,146.862734447038,60.0328592486954,799.29834585229,3.55874562263489,5,2009,204,48;0
4.9787323943662,13.7852582159624,13187840.3755869,0.194652582159625,126.634729008652,14,2258.20403129893,209.265845055479,57.4676023961642,90.5942342743621,851.738161850249,3.17943692207336,6,2009,213,52;5.5
4.89205741626794,14.6216746411483,14648421.0526316,0.154923444976077,120.170652441138,14,2089.40936655392,177.465137069641,495.77786313783,-39.0326618939839,563.265747825919,2.54230213165283,7,2010,209,48;0
4.07995495495496,13.1635135135135,13166891.8918919,0.16390990990991,120.575360440549,16,2158.38419235941,204.559655620296,393.593509263337,-41.7595080870514,604.083901696727,2.9563775062561,6,2010,222,52;5.5
5.8400518134715,15.6748186528497,14257616.5803109,0.122844559585492,131.739819415112,8,1276.80484285585,130.316474533734,1378.73736256837,17.5426494806635,341.810333551181,2.74617123603821,2,2011,193,48;0
