TMIN,TMAX,IRRAD,RAIN,DVS,fertilizer,TGROWTHr,TRANRF,reward,WSO,nevents,year,ndays,location
6.143829787234043,15.86345744680851,12970585.10638298,0.14115425531914902,137.27598689688702,12.0,1491.6125283091683,139.77095335935164,-69.44520838948053,357.43520284494826,3,1990,188,48;0
5.615853658536587,14.183756097560972,12845853.658536585,0.18976585365853668,143.7139150376271,18.0,2382.370479811841,203.97022449401732,121.27064697041044,905.343215249058,5,1990,205,52;5.5
5.031280788177341,15.192660098522168,12830098.522167487,0.1128226600985222,131.8619493896937,4.0,1084.4604821778125,136.50953192544185,-12.2336104677998,217.08885334726432,1,1991,203,48;0
4.575113122171946,13.253167420814483,12498325.791855203,0.16130769230769235,135.88361537884245,10.0,1953.56151734126,199.23305280776202,92.03673734639676,727.6523629599088,4,1991,221,52;5.5
5.318844221105528,15.69532663316584,12877537.688442212,0.11922613065326636,122.71531378774286,2.0,1110.8826506327077,145.05787564206855,7.677819666219079,320.1321666576497,1,1992,199,48;0
5.5105797101449285,14.004685990338162,12591787.439613527,0.18350724637681165,127.9374448215973,20.0,2267.3977826358114,201.68838294645172,95.04852102696631,924.5724465890347,6,1992,207,52;5.5
5.688030303030303,15.234393939393932,12517575.757575758,0.1777323232323232,137.83575969458056,8.0,1810.7458119466808,185.04169965832475,46.290392729364044,711.1168610410687,2,1993,198,48;0
5.183285714285715,14.10642857142857,12292095.238095239,0.17699999999999996,137.53384868277394,14.0,1790.4608037627659,183.8028405981851,9.314247054780637,626.5576118840478,6,1993,210,52;5.5
6.127641025641028,15.1545641025641,13444153.846153846,0.2154358974358973,136.68706337689713,20.0,2349.8154762906784,194.0,178.57103201220093,1041.0779060974357,6,1994,195,48;0
5.174549763033175,13.679383886255929,12796303.317535546,0.2108388625592419,127.02405171068375,26.0,2504.81810543975,210.0,156.4852515360385,1002.7943949346118,10,1994,211,52;5.5
5.745076142131978,14.835634517766499,12259695.431472082,0.22401015228426413,137.68951495105767,24.0,2238.229587709472,196.0,134.6651836572065,989.5831109863221,9,1995,197,48;0
5.390095238095238,13.795095238095238,12697571.42857143,0.2362428571428573,133.1792713584499,28.0,2571.980133596522,209.0,162.5518983402745,1039.4112551768221,11,1995,210,52;5.5
5.014251207729469,14.979275362318841,13128309.178743962,0.15356038647343004,133.5691638349524,18.0,2089.4566202229385,180.5283893779497,-87.04315559070483,596.5881897256155,6,1996,207,48;0
3.473819742489271,12.813776824034335,12565150.214592274,0.11714163090128768,126.31002100228639,4.0,1340.7413764189162,189.0498306483504,7.823229735735204,436.21950801750876,1,1996,233,52;5.5
5.262686567164179,14.913681592039799,13409850.746268656,0.17628358208955233,132.79094136275958,10.0,1825.5588335094658,181.0630676179473,30.968845109602555,636.4565157784003,4,1997,201,48;0
4.583953488372094,13.547209302325587,12322511.627906976,0.1834,133.2135428815795,16.0,2165.836421361934,208.65659511459808,67.38729482288076,807.7869739342947,4,1997,215,52;5.5
5.846900000000001,14.906550000000008,13200750.0,0.19047,138.31513147986058,18.0,2246.824326321585,193.1283692951071,66.0559774473443,878.5520177267193,5,1998,200,48;0
5.869068627450981,14.020735294117642,11588627.450980391,0.2467401960784313,139.2201469265903,18.0,2115.3159945754587,203.0,90.26565207670942,858.3978127338322,5,1998,204,52;5.5
6.283897435897434,14.98123076923077,13040564.102564102,0.2137487179487181,136.31344778355717,20.0,2253.1371231702096,194.0,165.63014694948842,970.1175039870508,6,1999,195,48;0
5.667548076923078,13.805673076923082,13063028.846153846,0.2151826923076923,136.14824332949993,20.0,2423.340175778883,207.0,163.40667262603333,1005.4368408907861,8,1999,208,52;5.5
5.772598039215687,14.480196078431375,12551764.705882354,0.19704411764705884,140.6325249029245,16.0,2170.6248685772357,203.0,134.0455064016587,882.0413427933213,4,2000,204,48;0
5.694038461538463,13.842403846153854,11832163.461538462,0.24762019230769233,141.4840764306917,20.0,2196.177990695792,207.0,128.4405821807502,947.7957519070719,7,2000,208,52;5.5
5.870098522167489,14.297487684729061,12516009.852216749,0.260270935960591,139.26930599096747,24.0,2350.30922083775,202.0,137.33186097698243,1042.8072580596831,9,2001,203,48;0
5.189216589861751,13.246175115207375,12988248.847926266,0.22409216589861752,129.55759098078954,26.0,2611.7135833900047,216.0,132.73590966363133,1000.4074884180073,10,2001,217,52;5.5
5.889346733668343,15.090954773869344,12843266.33165829,0.16872361809045228,143.78653502225058,12.0,2060.733952083898,190.6582590968894,58.72483090749357,793.9404101760886,3,2002,199,48;0
5.6714975845410605,13.85202898550725,12251739.130434783,0.2373333333333331,138.90427027444602,22.0,2362.0100862405843,206.0,132.9387073222348,900.4066155086135,7,2002,207,52;5.5
5.429846938775509,15.265714285714285,13913367.346938776,0.13870918367346932,121.52628082531388,8.0,1556.7582007651013,153.71135556901186,-12.819429997718757,502.00455880362784,3,2003,196,48;0
4.783857142857142,14.119619047619057,13388952.38095238,0.1834904761904761,124.33241165362806,22.0,2333.791536927146,198.72852979784446,37.756619506265224,829.2892471986098,9,2003,210,52;5.5
5.380098522167487,14.924334975369463,13748275.862068966,0.15527093596059124,133.38149550298644,18.0,1793.3077309270323,157.3706820277999,-79.97381602914015,427.9238271359429,5,2004,203,48;0
5.28953488372093,13.744837209302325,12329627.906976745,0.21685581395348844,137.8595098321827,22.0,2349.2144398144997,213.05429790358738,143.7918711030153,930.538696846903,8,2004,215,52;5.5
5.640969387755103,15.241632653061222,13665408.163265307,0.14769897959183684,125.3539441586938,12.0,1807.6332575329623,161.58476390974857,-48.63782794277455,478.95844094933045,3,2005,196,48;0
5.1700952380952385,13.996095238095235,12324714.285714285,0.21010476190476196,132.68196773653062,22.0,2303.7414253847182,209.0,137.82980921771252,938.0803718467811,8,2005,210,52;5.5
5.597562189054727,15.032786069651735,13678457.711442785,0.1634427860696518,115.68548936649061,18.0,1969.2487154266712,177.23349293125432,-72.6647954675696,575.668937685486,7,2006,201,48;0
5.0829906542056085,13.722990654205615,13069672.897196261,0.16628504672897196,111.95560639083197,22.0,1950.1338026974518,192.01556021876604,-118.43577523181773,610.9308942604961,9,2006,214,52;5.5
6.684468085106382,15.433723404255327,12674787.234042553,0.23005319148936154,142.64507414175378,14.0,2090.770224196269,186.95326795364156,99.58969613664226,811.6667217580851,4,2007,188,48;0
6.406770833333334,14.938697916666667,11954166.666666666,0.27226562500000007,138.01831759816585,20.0,2135.6212528732003,190.93026954149897,98.12273531890492,868.492188834912,7,2007,192,52;5.5
5.692499999999996,14.8133,13485150.0,0.21758000000000005,138.693034888822,22.0,2448.6885196571266,199.0,168.5714888414733,979.4214859373441,6,2008,200,48;0
5.64338164251208,14.132270531400973,12566231.88405797,0.2254734299516909,138.95496519979548,24.0,2474.3473214308233,206.0,150.93702186788744,992.6876955539118,8,2008,207,52;5.5
