TMIN,RAIN,DVS,fertilizer,TGROWTHr,TRANRF,WLL,reward,WSO,year,ndays,location
6.143829787234043,0.14115425531914902,137.27598689688702,17.07,1558.5451756930975,140.55757575791463,794.3661347246457,-87.75106077437934,389.9765488654834,1990,188,48;0
5.615853658536587,0.18976585365853668,143.7139150376271,17.07,2366.6698458763376,203.97478809802084,0.08564032924583467,117.26863989705436,892.0412081757019,1990,205,52;5.5
5.031280788177341,0.1128226600985222,131.8619493896937,17.07,1122.7087990575264,137.4044431888492,1249.2515977126097,-112.08063779256551,247.99783771295407,1991,203,48;0
4.575113122171946,0.16130769230769235,135.88361537884245,17.07,2042.7044468976248,197.8733230404584,510.53719833165593,100.76194092555562,807.0640095851791,1991,221,52;5.5
5.318844221105528,0.11922613065326636,122.71531378774286,17.07,1154.6802782861807,144.4456322804683,1213.23874338668,-105.45931268103624,357.7630596377474,1992,199,48;0
5.5105797101449285,0.18350724637681165,127.9374448215973,17.07,2246.3711933057093,202.15421583247092,87.7805644776719,102.52045908832059,902.747429138438,1992,207,52;5.5
5.688030303030303,0.1777323232323232,137.83575969458056,17.07,1997.8283670924648,184.19316931848118,301.631159803861,113.57773466078237,869.1139619416967,1993,198,48;0
5.183285714285715,0.17699999999999996,137.53384868277394,17.07,1805.1013912213073,183.4972543780774,591.9826739119671,-7.438277826679922,640.6891822605112,1993,210,52;5.5
6.127641025641028,0.2154358974358973,136.68706337689713,17.07,2309.734641962933,194.0,0.18065422686683533,170.01669707789625,1003.223571163131,1994,195,48;0
5.174549763033175,0.2108388625592419,127.02405171068375,17.07,2397.9982876178565,210.0,0.13506459886034622,148.676996709487,905.6861401080603,1994,211,52;5.5
5.745076142131978,0.22401015228426413,137.68951495105767,17.07,2173.7895297202344,196.0,0.1994013636171673,141.0517035679383,926.6696308970539,1995,197,48;0
5.390095238095238,0.2362428571428573,133.1792713584499,17.07,2430.732054365818,209.0,0.03408570318242176,144.17060166280822,911.7299584993558,1995,210,52;5.5
5.014251207729469,0.15356038647343004,133.5691638349524,17.07,2091.9371524268777,180.79043958571415,462.25625838514617,-81.83591912831074,592.6000435773916,1996,207,48;0
3.473819742489271,0.11714163090128768,126.31002100228639,17.07,1416.0362486888491,186.40085772648723,970.8047628967181,-55.92963984391048,503.2940285815108,1996,233,52;5.5
5.262686567164179,0.17628358208955233,132.79094136275958,17.07,1952.5528647171905,180.4672966242295,535.5798318496088,70.64988800375204,746.8581783382873,1997,201,48;0
4.583953488372094,0.1834,133.2135428815795,17.07,2215.247628199444,208.3622239943194,164.72156195426592,78.88111204521005,830.0226551219162,1997,215,52;5.5
5.846900000000001,0.19047,138.31513147986058,17.07,2241.667835017997,193.39340722261846,102.05788129097228,68.16759927601706,871.3636395553921,1998,200,48;0
5.869068627450981,0.2467401960784313,139.2201469265903,17.07,2105.9815206531784,203.0,0.08436211537649387,89.85337280227128,848.685533459394,1998,204,52;5.5
6.283897435897434,0.2137487179487181,136.31344778355717,17.07,2219.4528870829026,194.0,0.17724565654859317,162.56649183155758,937.7538488691199,1999,195,48;0
5.667548076923078,0.2151826923076923,136.14824332949993,17.07,2375.4057238448336,207.0,0.13804709788880815,149.85358748123525,962.583755745988,1999,208,52;5.5
5.772598039215687,0.19704411764705884,140.6325249029245,17.07,2242.8289843024227,203.0,0.11674353339979456,154.3212146572044,913.017051048867,2000,204,48;0
5.694038461538463,0.24762019230769233,141.4840764306917,17.07,2171.3913345211513,207.0,0.14486423852529248,133.41866132661409,923.4738310529358,2000,208,52;5.5
5.870098522167489,0.260270935960591,139.26930599096747,17.07,2281.7744628132396,202.0,0.05837176669989728,140.56327522180308,976.7386723045038,2001,203,48;0
5.189216589861751,0.22409216589861752,129.55759098078954,17.07,2484.500210391762,216.0,0.04431141413714829,112.71150257435733,891.0830813287333,2001,217,52;5.5
5.889346733668343,0.16872361809045228,143.78653502225058,17.07,2147.890717222998,188.11300611797768,159.98165071902332,59.90260616695679,845.8281437519717,2002,199,48;0
5.6714975845410605,0.2373333333333331,138.90427027444602,17.07,2295.3333491873013,206.0,0.11929996113847617,122.14589026468894,840.3137984510677,2002,207,52;5.5
5.429846938775509,0.13870918367346932,121.52628082531388,17.07,1614.4191153161787,152.43930639723297,926.5325406474952,-57.142053830195835,548.5201028213205,2003,196,48;0
4.783857142857142,0.1834904761904761,124.33241165362806,17.07,2291.3831042818138,200.37620722136464,118.18714303547043,54.57153800873681,796.8041657010814,2003,210,52;5.5
5.380098522167487,0.15527093596059124,133.38149550298644,17.07,1835.56804501994,157.29074852537863,972.2244348128459,-67.13057101530515,431.5772103295345,2004,203,48;0
5.28953488372093,0.21685581395348844,137.8595098321827,17.07,2287.4119475864927,213.37317760063215,13.895118534740208,136.44865464199512,873.8954803858828,2004,215,52;5.5
5.640969387755103,0.14769897959183684,125.3539441586938,17.07,1904.6286913082274,161.78756433850393,693.2940929983965,-59.15679618418483,519.2732886253328,2005,196,48;0
5.1700952380952385,0.21010476190476196,132.68196773653062,17.07,2251.885318503982,209.0,0.08265783021737277,138.73243218514807,889.6829948142166,2005,210,52;5.5
5.597562189054727,0.1634427860696518,115.68548936649061,17.07,1964.856135562692,177.3877332124629,453.18263980935814,-67.02447468481955,572.196994886772,2006,201,48;0
5.0829906542056085,0.16628504672897196,111.95560639083197,17.07,1943.542297961485,192.56764675809478,391.39623556982144,-75.30883509504235,605.3148930541792,2006,214,52;5.5
