1984	4	27	3.24	14.19	0.0	22.78
1984	4	28	1.35	14.45	0.0	22.54
1984	4	29	1.1	13.86	0.0	22.36
1984	4	30	2.55	15.47	0.21999999999999997	20.59
1984	5	1	5.23	12.87	5.6	11.56
1984	5	2	4.77	15.56	0.24	18.29
1984	5	3	6.63	14.44	1.8399999999999999	13.36
1984	5	4	7.8	15.7	2.5	12.75
1984	5	5	6.83	17.2	0.7	12.66
1984	5	6	4.26	13.69	7.42	14.59
1984	5	7	3.44	12.3	0.14	17.18
1984	5	8	2.12	12.87	0.25	20.84
1984	5	9	0.47	11.44	0.75	13.78
1984	5	10	1.52	10.92	2.11	13.37
1984	5	11	4.37	10.76	0.66	17.0
1984	5	12	2.82	12.8	0.08	24.08
1984	5	13	4.33	14.9	0.1	23.13
1984	5	14	4.55	16.92	0.05	20.72
1984	5	15	8.87	16.66	2.42	12.99
1984	5	16	6.66	18.26	0.98	14.58
1984	5	17	8.17	14.27	3.65	6.26
1984	5	18	6.66	16.8	1.87	16.1
1984	5	19	4.52	17.52	0.45999999999999996	16.53
1984	5	20	8.02	16.18	12.16	9.94
1984	5	21	8.16	13.53	26.490000000000002	6.47
1984	5	22	7.96	15.07	2.49	11.91
1984	5	23	9.03	12.5	10.46	6.58
1984	5	24	8.45	16.33	3.67	16.78
1984	5	25	7.11	14.32	0.24	9.49
1984	5	26	6.46	17.07	0.35	13.79
1984	5	27	10.06	14.9	5.860000000000001	9.25
1984	5	28	7.85	13.58	10.72	16.04
1984	5	29	9.75	15.44	5.860000000000001	8.58
1984	5	30	9.57	18.77	2.16	16.75
1984	5	31	7.55	18.78	0.10999999999999999	24.2
1984	6	1	9.28	18.11	4.36	14.94
1984	6	2	7.99	18.3	0.66	22.42
1984	6	3	9.64	19.67	10.440000000000001	8.77
1984	6	4	7.25	12.71	12.32	9.54
1984	6	5	6.65	14.83	0.36	15.35
1984	6	6	5.76	16.67	2.83	15.36
1984	6	7	10.19	14.03	5.52	7.1
1984	6	8	8.19	19.39	0.17	10.86
1984	6	9	7.41	17.55	0.12	20.05
1984	6	10	6.65	19.87	0.08	20.11
1984	6	11	6.95	17.76	0.0	25.06
1984	6	12	5.91	19.85	0.0	23.8
1984	6	13	11.04	19.66	0.05	15.26
1984	6	14	8.69	17.67	3.84	14.48
1984	6	15	7.93	17.3	0.09	21.71
1984	6	16	8.37	16.82	0.09	17.15
1984	6	17	8.73	18.8	0.08	21.09
1984	6	18	8.33	21.52	0.0	25.46
1984	6	19	11.15	24.84	0.0	24.8
1984	6	20	13.15	26.08	0.02	25.7
1984	6	21	9.65	22.55	0.28	22.33
1984	6	22	9.15	17.43	7.55	9.66
1984	6	23	9.33	15.42	3.4399999999999995	21.09
1984	6	24	8.32	14.4	1.43	19.35
1984	6	25	8.28	16.35	3.93	11.58
1984	6	26	7.73	18.53	0.03	20.62
1984	6	27	9.85	20.23	0.62	28.84
1984	6	28	8.15	15.34	0.44999999999999996	21.11
1984	6	29	8.4	15.37	3.61	18.7
1984	6	30	6.81	14.99	1.13	20.24
1984	7	1	6.4	17.37	0.05	19.88
1984	7	2	7.57	15.94	2.52	10.09
1984	7	3	8.49	14.77	1.81	13.99
1984	7	4	8.53	15.74	0.73	12.33
1984	7	5	7.73	18.8	0.04	10.47
1984	7	6	8.12	19.4	0.08	14.26
